NEvent,1_1_t,1_2_t,1_3_t,1_4_t,2_1_t,2_2_t,2_3_t,2_4_t,3_1_t,3_2_t,3_3_t,3_4_t,4_1_t,4_2_t,4_3_t,4_4_t,5_1_t,5_2_t,5_3_t,5_4_t,6_1_t,6_2_t,6_3_t,6_4_t,7_1_t,7_2_t,7_3_t,7_4_t,8_1_t,8_2_t,8_3_t,8_4_t,9_1_t,9_2_t,9_3_t,9_4_t,nClusters,mTheta,theta,mPhi,phi
752198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.53500000000031,22.8720000000003,0.0,37.77000000000044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,54.14785891817486,56.11,204.4857695168168,201.18
756095,480.7310000000002,-1.0,0.0,465.35300000000007,-1.0,-1.0,-1.0,-1.0,530.665,510.09500000000025,464.68100000000004,489.6420000000003,525.2060000000001,491.2850000000003,473.654,512.4670000000001,504.078,477.05600000000004,-1.0,483.62300000000005,489.0,471.4839999999999,-1.0,472.6199999999999,482.7460000000001,-1.0,-1.0,468.9670000000001,501.9140000000002,467.855,-1.0,480.7380000000003,-1.0,-1.0,-1.0,-1.0,7,51.53297672576442,50.82,211.02250371120567,214.22
756855,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.26299999999992,26.94399999999996,0.0,35.45100000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,,50.04,,203.01
762726,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.550000000000182,0.0,50.77500000000009,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,48.20003766864004,49.61,124.44885366632414,125.6
776810,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,486.049,157.42300000000023,195.40999999999985,236.4409999999998,-1.0,145.2260000000001,165.8510000000001,206.3710000000001,-1.0,-1.0,-1.0,-1.0,212.5079999999998,177.212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,151.67000000000007,355.59900000000016,-1.0,4,55.33921027081125,44.47,155.92788462143068,140.4
789899,46.896000000000186,-1.0,38.746000000000095,0.0,65.16499999999996,-1.0,20.063000000000102,48.0920000000001,108.44000000000005,96.50199999999995,28.28800000000001,42.64499999999998,53.0630000000001,74.26299999999992,34.016000000000076,49.50600000000031,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,129.0590000000002,50.93000000000029,28.06100000000015,5.440000000000055,86.40599999999995,-1.0,25.188000000000102,47.30600000000004,47.78800000000001,57.74499999999989,18.258000000000266,-1.0,7,53.25633465093473,52.64,262.67939879933823,250.44
793945,51.5300000000002,24.99499999999989,45.315000000000055,64.42000000000007,63.09700000000021,31.31899999999996,43.08800000000019,73.3130000000001,-1.0,14.914999999999964,45.07499999999982,70.26600000000008,44.378000000000156,6.7970000000000255,-1.0,84.75599999999986,-1.0,-1.0,-1.0,-1.0,38.96799999999985,5.469000000000051,33.17599999999993,43.628999999999905,50.80400000000009,0.0,-1.0,46.646999999999935,64.31899999999996,35.72400000000016,38.865999999999985,104.76900000000023,49.021999999999935,22.626000000000204,40.91199999999981,67.61200000000008,8,45.862004163658675,49.03,151.98374687779904,151.5
795113,-1.0,-1.0,-1.0,-1.0,0.0,131.60399999999981,108.89199999999983,61.88099999999986,42.986999999999625,6.960999999999785,125.26499999999987,139.42699999999968,127.39599999999973,17.60699999999997,28.98799999999983,60.35199999999986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.1579999999999,-1.0,161.2439999999997,3.2609999999999673,2.1959999999999127,-1.0,33.085999999999785,49.417999999999665,5,,44.57,,133.47
814014,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.625,92.08100000000013,403.3770000000004,-1.0,-1.0,91.25800000000027,80.84500000000025,86.99400000000014,-1.0,-1.0,-1.0,-1.0,94.72300000000041,-1.0,86.01100000000042,98.95900000000029,85.0300000000002,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,15.503387496546878,55.47,154.36251964116124,212.6
859307,-1.0,34.072999999999865,26.165999999999713,48.77399999999989,58.05400000000009,-1.0,19.21199999999999,45.28899999999976,79.30299999999988,47.960000000000036,23.630999999999858,49.93299999999999,-1.0,8.771999999999935,0.0,44.32999999999993,61.64799999999968,39.16599999999971,18.440999999999804,47.904999999999745,-1.0,-1.0,-1.0,-1.0,-1.0,43.64399999999978,32.6880000000001,42.335999999999785,-1.0,-1.0,-1.0,-1.0,47.33799999999974,28.179999999999836,-1.0,34.0659999999998,7,43.308301495205086,40.66,207.05416638847328,205.27
889309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,105.46900000000005,25.175000000000182,110.1289999999999,49.90599999999995,-1.0,0.0,50.99900000000025,47.69399999999996,170.183,12.748000000000047,163.39200000000028,54.80099999999993,55.496000000000095,36.690000000000055,48.121000000000095,205.05299999999988,-1.0,-1.0,-1.0,-1.0,50.16800000000012,30.498000000000047,-1.0,91.21799999999985,-1.0,-1.0,-1.0,-1.0,5,60.34471368702043,41.3,120.26312251320644,137.46
891108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.78999999999996,50.13200000000006,0.0,37.29300000000012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,65.89346805168366,67.84,215.05323102743216,211.8
900574,437.7120000000002,417.193,442.48900000000026,466.2439999999999,450.01199999999994,418.9660000000001,441.95900000000006,465.47399999999993,459.88199999999983,403.97399999999993,464.24599999999987,485.8120000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,424.528,442.57399999999984,460.51599999999985,462.98800000000006,427.6009999999999,436.43000000000006,482.38199999999983,0.0,367.8230000000001,-1.0,435.92899999999986,444.27099999999996,419.3660000000002,447.8860000000002,466.62200000000007,7,48.58201608509386,57.28,144.71045724025424,137.41
908132,34.86200000000008,29.885999999999967,35.88299999999981,62.139000000000124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.779999999999745,-1.0,37.95600000000013,66.55999999999995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.746000000000095,30.382000000000062,55.94200000000001,30.090000000000146,0.0,34.284000000000106,70.72400000000016,4,44.5927549228534,55.46,140.73403271246443,135.78
910538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.48500000000013,-1.0,-1.0,0.3000000000001819,-1.0,-1.0,-1.0,-1.0,61.61000000000013,-1.0,0.0,38.92900000000009,-1.0,6.831000000000131,29.411000000000058,-1.0,20.853000000000065,-1.0,-1.0,29.952999999999975,110.80999999999995,13.717999999999847,-1.0,36.58800000000019,69.51800000000003,36.1550000000002,23.539000000000215,-1.0,6,61.834376286926386,61.94,204.96667925046052,207.56
919236,64.20899999999983,43.0029999999997,24.552999999999884,47.01299999999992,55.71499999999969,33.16399999999976,10.31899999999996,35.58899999999994,72.72899999999981,42.9079999999999,5.895999999999731,31.364000000000033,53.07999999999993,21.201000000000022,2.418999999999869,37.29899999999998,55.998999999999796,27.643999999999778,0.0,29.873999999999796,46.998999999999796,26.414999999999964,11.351000000000113,37.159999999999854,45.585999999999785,46.947999999999865,25.766000000000076,30.31399999999985,57.440000000000055,27.2829999999999,11.036999999999807,39.483999999999924,57.35599999999977,32.11999999999989,16.33999999999969,41.2199999999998,9,48.630693677147406,48.02,214.93484597244247,215.67
928460,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,86.02399999999989,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.42599999999993,74.0909999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,63.29,,112.58
942272,40.46900000000005,31.01000000000022,2.8170000000000073,15.615999999999985,29.09999999999991,32.92900000000009,0.0,40.92599999999993,70.99499999999989,57.11700000000019,4.997000000000298,15.461999999999989,50.021999999999935,34.278999999999996,6.58600000000024,21.65000000000009,50.6550000000002,42.30099999999993,4.110999999999876,16.22699999999986,45.314000000000306,37.139000000000124,7.959000000000287,13.856999999999971,21.19300000000021,43.32500000000027,15.068000000000211,4.6720000000000255,-1.0,-1.0,-1.0,-1.0,41.258000000000266,29.72499999999991,11.246000000000095,18.10699999999997,8,40.340097622972706,42.0,247.56067273848106,247.49
946132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,310.7249999999999,0.0,370.56899999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,313.6210000000001,359.03999999999996,376.8299999999999,-1.0,-1.0,-1.0,-1.0,2,68.159950533623,54.71,115.69318872392944,138.0
961060,62.615999999999985,54.541999999999916,-1.0,52.697999999999865,66.48399999999992,57.30400000000009,-1.0,60.108999999999924,61.85500000000002,61.00199999999995,0.0,11.045000000000073,59.94300000000021,-1.0,-1.0,26.489000000000033,97.13500000000022,84.65700000000015,48.44999999999982,62.0590000000002,-1.0,-1.0,-1.0,-1.0,74.24699999999984,88.13400000000001,66.64899999999989,50.09299999999985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6,38.676501538635335,42.31,250.2855071377241,244.79
973711,49.403999999999996,33.85600000000022,9.527000000000044,147.663,58.24499999999989,45.93299999999999,17.135999999999967,36.0920000000001,33.978999999999814,12.650000000000091,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.416999999999916,50.608999999999924,26.09999999999991,22.84400000000005,27.721000000000004,4.23700000000008,-1.0,-1.0,25.784999999999854,-1.0,12.054999999999836,8.822000000000116,6,43.57200557341621,46.91,233.7356625481232,230.02
977618,40.585999999999785,10.239000000000033,23.598999999999705,51.66100000000006,38.80199999999968,11.981999999999971,18.865999999999985,49.154999999999745,42.02799999999979,6.9909999999999854,23.5029999999997,56.35999999999967,37.690000000000055,0.0,14.53899999999976,53.37699999999995,47.085000000000036,14.032999999999902,22.23799999999983,56.3779999999997,20.480000000000018,0.1979999999998654,14.500999999999749,30.221999999999753,43.13999999999987,9.269999999999982,16.697999999999865,48.93199999999979,41.31999999999971,5.131999999999607,19.159999999999854,54.99399999999969,39.16999999999962,9.911999999999807,23.83199999999988,52.861999999999625,9,48.84578574965862,48.24,163.2182649350824,163.5
1009624,42.235999999999876,11.480999999999767,37.53699999999981,70.51499999999987,41.17099999999982,13.419999999999618,32.67399999999998,55.702999999999975,49.998999999999796,20.971000000000004,46.241999999999734,75.71099999999979,-1.0,-1.0,-1.0,-1.0,27.317000000000007,0.0,-1.0,35.19599999999991,-1.0,-1.0,-1.0,-1.0,45.17099999999982,10.385999999999967,34.85699999999997,52.654999999999745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,48.022212933174956,44.19,150.18473137307998,150.7
1026945,54.27799999999979,24.932999999999993,14.377999999999702,46.085999999999785,49.1909999999998,24.99499999999989,0.0,33.85099999999966,59.32899999999972,28.67099999999982,4.391999999999825,36.903999999999996,-1.0,-1.0,-1.0,-1.0,51.11799999999994,21.958999999999833,16.904999999999745,36.42099999999982,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,63.79499999999962,24.958999999999833,17.937999999999647,-1.0,46.47199999999975,17.58999999999969,7.635999999999967,44.402000000000044,6,54.824476281140534,49.71,199.70278927140276,199.39
1034461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.577999999999975,-1.0,288.77300000000014,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.942999999999756,22.64800000000014,61.192999999999756,-1.0,-1.0,-1.0,-1.0,2,60.6593709548449,45.85,201.03139625825,199.89
1036775,106.404,87.71099999999979,57.35199999999986,66.80499999999984,-1.0,-1.0,-1.0,-1.0,75.94200000000001,87.72199999999975,0.0,13.385999999999967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,71.00099999999975,-1.0,48.01499999999987,3,63.430173961923444,56.98,258.4592436928435,252.86
1043830,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.12400000000025,34.251000000000204,84.79700000000003,95.22800000000007,20.35400000000027,-1.0,48.490999999999985,80.59700000000021,-1.0,0.0,47.20600000000013,51.01500000000033,37.5619999999999,29.30600000000004,60.503999999999905,73.90000000000009,-1.0,10.584000000000287,35.88000000000011,67.4680000000003,392.701,10.126000000000204,47.095000000000255,66.24299999999994,52.139000000000124,43.05400000000009,77.72299999999996,86.26400000000012,7,51.836605601702786,44.9,107.83879087812056,107.18
1050383,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,388.40100000000007,408.76300000000015,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,378.35400000000004,399.94200000000023,427.24700000000007,2,52.3097147259992,49.4,150.1135766670548,130.66
1050766,415.529,309.3319999999999,309.40599999999995,340.2960000000003,0.0,-1.0,309.18899999999985,334.86400000000003,377.8510000000001,334.538,336.049,349.8330000000001,-1.0,-1.0,-1.0,-1.0,388.87800000000016,346.2449999999999,345.0129999999999,369.65300000000025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,372.913,358.16499999999996,330.40700000000015,363.991,379.49400000000014,343.9569999999999,339.26800000000003,364.9090000000001,6,44.57761927396586,44.94,199.8761826023325,197.99
1076587,-1.0,-1.0,-1.0,-1.0,24.929999999999836,-1.0,35.74400000000014,-1.0,31.052999999999884,26.605000000000018,165.93100000000004,211.62199999999984,36.68399999999974,15.054000000000087,47.22199999999975,73.53099999999995,33.07899999999972,13.672999999999774,59.386999999999716,71.29999999999973,-1.0,-1.0,-1.0,-1.0,51.14899999999989,0.0,29.882000000000062,62.54899999999998,39.84699999999975,11.587999999999738,51.871999999999844,79.30799999999999,8.70699999999988,-1.0,25.144999999999982,-1.0,7,56.0889579587224,52.46,125.48409707738098,125.85
1077321,27.43899999999985,3.867999999999938,-1.0,61.17000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,32.38799999999992,-1.0,2,,61.55,,130.99
1082929,58.04599999999982,-1.0,45.00199999999995,79.28899999999976,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,54.871999999999844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,67.35313645788034,59.08,153.69049853265827,154.64
1086167,-1.0,-1.0,-1.0,-1.0,0.0,546.7940000000001,557.2549999999999,590.8990000000001,-1.0,-1.0,-1.0,-1.0,566.7729999999999,533.1600000000001,554.9480000000001,580.5889999999997,-1.0,521.845,549.789,581.1980000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,555.1359999999997,532.133,552.9509999999998,573.7969999999998,4,40.550449077891,40.21,153.3120218180574,146.71
1092373,44.565000000000055,32.0329999999999,0.0,22.967999999999847,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,52.87458740374187,49.43,236.4081529512539,222.95
1098614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,481.46199999999976,0.0,494.7160000000001,513.6960000000001,491.74,463.4509999999998,-1.0,509.55899999999997,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,451.905,496.2160000000001,3,36.52937692048907,43.05,153.9093391501045,134.85
1103218,583.6929999999998,564.3139999999999,0.0,267.62099999999987,-1.0,587.8649999999998,570.8389999999999,575.049,-1.0,-1.0,-1.0,-1.0,585.6659999999997,536.4249999999997,506.029,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,582.875,-1.0,557.0430000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4,,53.82,,233.26
1105850,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.6279999999997,64.94799999999987,0.0,229.05399999999963,77.17499999999973,-1.0,23.378999999999905,53.03800000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.677999999999884,37.983999999999924,-1.0,-1.0,-1.0,-1.0,-1.0,3,50.76836813608598,49.69,247.8943564417429,217.17
1116441,-1.0,-1.0,-1.0,-1.0,34.9079999999999,6.586999999999989,-1.0,19.1579999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.978000000000065,11.43600000000015,-1.0,57.85500000000002,36.94200000000001,23.110999999999876,39.016999999999825,-1.0,-1.0,-1.0,-1.0,42.090999999999894,23.847000000000207,0.0,37.664000000000215,47.597999999999956,-1.0,15.960000000000036,38.61700000000019,5,40.08329390781117,43.8,205.25279919730437,203.73
1123947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.04700000000003,59.58899999999994,9.014000000000124,23.563000000000102,45.44999999999982,25.210999999999785,0.0,22.733999999999924,50.55400000000009,42.51999999999998,2.2849999999998545,22.385999999999967,41.195000000000164,29.260999999999967,3.2229999999999563,17.68600000000015,40.14499999999998,58.36499999999978,25.083000000000084,19.01299999999992,50.922999999999774,33.36999999999989,4.451000000000022,20.25799999999981,53.391000000000076,39.56100000000015,15.851999999999862,29.36700000000019,7,45.123545859830585,43.01,239.40315655475035,240.25
1126115,137.86799999999994,68.58899999999994,52.875,83.904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.86599999999999,-1.0,0.0,60.42599999999993,-1.0,-1.0,-1.0,-1.0,89.73900000000003,-1.0,-1.0,80.70800000000008,-1.0,88.18499999999995,76.22600000000011,131.95499999999993,4,58.96276230456994,58.74,208.1902286542717,201.43
1131620,-1.0,-1.0,42.1569999999997,79.05299999999988,-1.0,95.72800000000007,63.76099999999997,81.44399999999996,79.39199999999983,-1.0,0.0,611.9989999999998,103.51099999999997,79.03600000000006,71.92699999999968,81.95899999999983,80.54299999999967,-1.0,-1.0,43.57400000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,38.89345469740326,55.82,234.44238271707454,240.95
1163648,56.414000000000215,40.49499999999989,15.54800000000023,36.646000000000186,-1.0,-1.0,-1.0,-1.0,82.87699999999995,55.48000000000002,16.666000000000167,41.003000000000156,75.21900000000005,46.110999999999876,31.228000000000065,56.26200000000017,72.74200000000019,45.80000000000018,15.5300000000002,42.971000000000004,31.19100000000026,12.186999999999898,0.0,55.44999999999982,40.29399999999987,32.05799999999999,17.625,-1.0,70.23199999999997,40.608999999999924,22.307000000000244,50.61900000000014,43.871999999999844,30.48799999999983,-1.0,29.32900000000018,8,46.46364001465228,44.41,220.1792938100964,219.15
1165673,34.972999999999956,10.972999999999956,6.239000000000033,55.01200000000017,44.12300000000005,-1.0,8.389999999999873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.36000000000013,-1.0,0.0,37.87300000000005,51.16200000000026,35.003999999999905,26.764999999999873,42.478999999999814,-1.0,-1.0,-1.0,-1.0,66.42099999999982,36.659999999999854,29.376999999999953,60.597999999999956,-1.0,39.73700000000008,28.528000000000247,56.36700000000019,6,50.16783064718159,40.76,193.7273548925435,198.47
1169127,33.01299999999992,10.634999999999764,26.503999999999905,49.935999999999694,17.734999999999673,-1.0,0.9459999999999127,30.43100000000004,34.5,0.0,20.853999999999814,47.33999999999969,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,42.76109885477171,41.02,155.98322461899306,153.43
1172187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.365999999999985,0.0,15.786999999999807,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,,58.92,,153.87
1207066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.1869999999999,74.75,23.33600000000024,42.439000000000306,44.789999999999964,-1.0,7.704000000000178,47.452000000000226,47.99800000000005,36.30799999999999,0.0,24.277000000000044,-1.0,-1.0,-1.0,-1.0,54.46100000000024,67.21399999999994,43.25,32.134000000000015,58.98100000000022,33.82400000000007,9.363000000000284,-1.0,-1.0,-1.0,-1.0,-1.0,5,45.443390498077314,43.24,230.1463972025931,240.16
1211563,18.039000000000215,0.0,25.146000000000186,43.1550000000002,-1.0,-1.0,-1.0,-1.0,10.851000000000113,-1.0,27.176000000000386,306.58500000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.326000000000022,12.759000000000015,34.05500000000029,46.569000000000415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.485000000000127,8.801000000000386,36.90700000000015,51.12900000000036,4,41.309816582491145,40.45,129.22092702799688,133.18
1254770,-1.0,-1.0,-1.0,-1.0,31.520000000000437,12.43100000000004,491.4920000000002,407.46900000000005,0.0,41.41200000000026,35.32300000000032,46.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.27800000000025,35.94200000000001,46.79500000000007,-1.0,-1.0,-1.0,-1.0,-1.0,3,29.00322283427077,52.89,130.56041822759084,132.18
1266367,-1.0,-1.0,-1.0,-1.0,30.846000000000004,0.0,38.878000000000156,-1.0,41.61700000000019,180.9920000000002,89.81700000000001,167.76800000000003,-1.0,-1.0,16.572000000000116,34.09700000000021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.59900000000016,-1.0,-1.0,45.82900000000018,-1.0,-1.0,-1.0,-1.0,4,,46.06,,142.26
1273471,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.547000000000025,0.0,29.494000000000142,86.49099999999999,37.422000000000025,-1.0,26.93100000000004,307.24500000000035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.510000000000218,32.901000000000295,-1.0,-1.0,-1.0,-1.0,-1.0,3,,43.58,,149.35
1282718,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.6550000000002,-1.0,10.352000000000317,63.83699999999999,68.47500000000036,24.771000000000186,369.759,344.5630000000001,-1.0,-1.0,-1.0,-1.0,92.9930000000004,69.9640000000004,59.23100000000022,86.28600000000006,73.95800000000008,-1.0,44.590000000000146,67.8090000000002,57.50200000000041,409.1880000000001,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,5,54.25395132976405,63.13,190.95611377766386,196.63
1317298,133.63700000000017,109.75199999999995,132.5880000000002,151.2739999999999,0.0,93.25,-1.0,141.82000000000016,127.29399999999987,-1.0,140.3130000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,101.82299999999987,123.41699999999992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,136.08500000000004,112.0340000000001,135.01400000000012,157.90599999999995,5,41.45853931426455,47.31,142.75012167873305,143.44
1330405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,244.49800000000005,21.64800000000014,11.715999999999894,-1.0,1.974999999999909,-1.0,-1.0,-1.0,-1.0,-1.0,29.33699999999999,11.233000000000175,29.146999999999935,43.81899999999996,-1.0,-1.0,-1.0,-1.0,24.153999999999996,3.4090000000001055,19.21900000000005,50.58100000000013,-1.0,-1.0,-1.0,-1.0,4,41.044952155057075,41.32,146.3651136557377,143.19
1339193,-1.0,57.20499999999993,-1.0,49.623999999999796,60.822999999999865,-1.0,49.391999999999825,55.31700000000001,-1.0,-1.0,21.30699999999979,68.61599999999999,-1.0,-1.0,-1.0,-1.0,-1.0,62.42399999999998,-1.0,43.67399999999998,-1.0,-1.0,-1.0,-1.0,-1.0,65.10500000000002,40.16199999999981,-1.0,97.68799999999965,-1.0,68.97899999999981,86.3159999999998,66.49299999999994,69.28499999999985,0.0,-1.0,7,,48.6,,235.67
1342400,-1.0,-1.0,-1.0,-1.0,183.79199999999992,-1.0,142.55999999999995,639.7840000000001,216.308,186.67599999999993,404.9050000000002,178.02800000000025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,169.01500000000033,-1.0,169.15300000000025,163.51400000000012,-1.0,136.3800000000001,-1.0,4,47.98109432222923,48.69,213.47980915872532,209.19
